modelo,horizonte,paciente,simulacion,MAE,RMSE,pct_A,pct_AB,pct_DE
XGBoost,30min,14,6,0.13435188013845714,0.282999386856074,100.0,100.0,0.0
XGBoost,30min,15,1,0.17060149028039104,0.3164652662078811,100.0,100.0,0.0
XGBoost,30min,15,2,0.22858185293786812,0.43654184175290733,100.0,100.0,0.0
XGBoost,30min,15,3,0.1931279455942772,0.4183613276723409,100.0,100.0,0.0
XGBoost,30min,15,4,0.25836318339491526,0.45344047226821765,100.0,100.0,0.0
XGBoost,30min,15,5,0.36131501433598295,0.8718919115174688,100.0,100.0,0.0
XGBoost,30min,15,6,0.2936706454203252,0.8041385604585307,100.0,100.0,0.0
XGBoost,30min,16,1,0.19190677201213915,0.3334056843025101,100.0,100.0,0.0
XGBoost,30min,16,2,0.24396245489292467,0.39127606071741655,100.0,100.0,0.0
XGBoost,30min,16,3,0.2023149970799702,0.34298804638231073,100.0,100.0,0.0
XGBoost,30min,16,4,0.3422701104981321,0.8561944619149711,100.0,100.0,0.0
XGBoost,30min,16,5,0.29518731934445896,0.5178710308238494,100.0,100.0,0.0
XGBoost,30min,16,6,0.25070974229032594,0.38252251020975814,100.0,100.0,0.0
XGBoost,30min,17,1,0.09780731112406377,0.23787655777123978,100.0,100.0,0.0
XGBoost,30min,17,2,0.10691311554967005,0.24684906506963994,100.0,100.0,0.0
XGBoost,30min,17,3,0.10074307018410958,0.25218880660650095,100.0,100.0,0.0
XGBoost,30min,17,4,0.157362178427456,0.3326192431605566,100.0,100.0,0.0
XGBoost,30min,17,5,0.14759025107711607,0.2984812702945845,100.0,100.0,0.0
XGBoost,30min,17,6,0.19906810163550073,0.5238152266482824,100.0,100.0,0.0
XGBoost,30min,18,1,0.10255714403189081,0.2639228715572324,100.0,100.0,0.0
XGBoost,30min,18,2,0.14063048570776068,0.3242028508702423,100.0,100.0,0.0
XGBoost,30min,18,3,0.1168028879748173,0.2700354958469863,100.0,100.0,0.0
XGBoost,30min,18,4,0.13921851956476786,0.32448994130901077,100.0,100.0,0.0
XGBoost,30min,18,5,0.19478131838493945,0.35959532483722717,100.0,100.0,0.0
