modelo,horizonte,paciente,simulacion,MAE,RMSE,pct_A,pct_AB,pct_DE
ARIMAX,30min,14,3,0.24465925426013524,0.2845058119984804,100.0,100.0,0.0
ARIMAX,30min,14,4,0.2578424952588982,0.29664340952071094,100.0,100.0,0.0
ARIMAX,30min,14,5,0.2498287858765203,0.28889301548195645,100.0,100.0,0.0
ARIMAX,30min,14,6,0.2516747029798522,0.29103442002823543,100.0,100.0,0.0
ARIMAX,30min,15,1,0.24920267138937133,0.2882801245074461,100.0,100.0,0.0
ARIMAX,30min,15,2,0.2551738197274962,0.2937595471737862,100.0,100.0,0.0
ARIMAX,30min,15,3,0.24995609370065933,0.2894988165837777,100.0,100.0,0.0
ARIMAX,30min,15,4,0.2527347296851861,0.29213467939789284,100.0,100.0,0.0
ARIMAX,30min,15,5,0.2635669402573555,0.30145952144807203,100.0,100.0,0.0
ARIMAX,30min,15,6,0.25109590616463806,0.28949302552944234,100.0,100.0,0.0
ARIMAX,30min,16,1,0.24354262941193758,0.2824043001423769,100.0,100.0,0.0
ARIMAX,30min,16,2,0.25239704524477413,0.2913754804800667,100.0,100.0,0.0
ARIMAX,30min,16,3,0.24875875730101846,0.28796807056769796,100.0,100.0,0.0
ARIMAX,30min,16,4,0.24215803496359944,0.2822234486348011,100.0,100.0,0.0
ARIMAX,30min,16,5,0.2536918903381561,0.29302805046844926,100.0,100.0,0.0
ARIMAX,30min,16,6,0.24933166234160317,0.2886116044255503,100.0,100.0,0.0
ARIMAX,30min,17,1,0.24850212198450344,0.28858255661333154,100.0,100.0,0.0
ARIMAX,30min,17,2,0.24288859993346465,0.28327857153953023,100.0,100.0,0.0
ARIMAX,30min,17,3,0.25083840158582893,0.28955848648186877,100.0,100.0,0.0
ARIMAX,30min,17,4,0.25326619946426143,0.29209127350151387,100.0,100.0,0.0
ARIMAX,30min,17,5,0.24832278481818362,0.28636569476601326,100.0,100.0,0.0
ARIMAX,30min,17,6,0.24376580964717554,0.2856450861362982,100.0,100.0,0.0
ARIMAX,30min,18,1,0.2496074313924305,0.28886030103631966,100.0,100.0,0.0
ARIMAX,30min,18,2,0.25517616032639223,0.29370842989955426,100.0,100.0,0.0
ARIMAX,30min,18,3,0.25338516898747837,0.2926643207675079,100.0,100.0,0.0
ARIMAX,30min,18,4,0.24279460120943,0.28290334295829245,100.0,100.0,0.0
ARIMAX,30min,18,5,0.24537441306503488,0.28460402101246923,100.0,100.0,0.0
ARIMAX,30min,18,6,0.24957236989897308,0.2903016426202678,100.0,100.0,0.0
ARIMAX,30min,19,1,0.25173930132506056,0.2907139541683927,100.0,100.0,0.0
ARIMAX,30min,19,2,0.25233068372230777,0.2920506395682267,100.0,100.0,0.0
ARIMAX,30min,19,3,0.255013639708591,0.2944872963521095,100.0,100.0,0.0
ARIMAX,30min,19,4,0.25175894685918926,0.29006659535487694,100.0,100.0,0.0
ARIMAX,30min,19,5,0.25057247760049395,0.2893817088062056,100.0,100.0,0.0
ARIMAX,30min,19,6,0.2448737277836027,0.2842254623759139,100.0,100.0,0.0
